장르,예매액,예매수,총티켓판매수,취소수,예매액비중,가격대,year,month,shcate
대중음악,0,47130,27475,19655,7.7,0원,2023,11,CCCD
대중음악,249364,20648,15896,4752,4.4,3만원미만,2023,11,CCCD
대중음악,301868,12192,8243,3949,2.3,3만원이상~5만원미만,2023,11,CCCD
대중음악,722390,20326,12069,8257,3.4,5만원이상~7만원미만,2023,11,CCCD
대중음악,2460516,53229,26938,26291,7.5,7만원이상~10만원미만,2023,11,CCCD
대중음악,18773743,233400,146437,86963,40.8,10만원이상~15만원미만,2023,11,CCCD
대중음악,19616346,183713,122289,61424,34.0,15만원이상,2023,11,CCCD
뮤지컬,0,171262,93999,77263,16.2,0원,2023,11,GGGA
뮤지컬,2112141,166338,126779,39559,21.9,3만원미만,2023,11,GGGA
뮤지컬,6006466,239457,151627,87830,26.2,3만원이상~5만원미만,2023,11,GGGA
뮤지컬,2792264,78613,48204,30409,8.3,5만원이상~7만원미만,2023,11,GGGA
뮤지컬,3537658,66058,41994,24064,7.3,7만원이상~10만원미만,2023,11,GGGA
뮤지컬,6408056,89610,51439,38171,8.9,10만원이상~15만원미만,2023,11,GGGA
뮤지컬,10847374,115163,64768,50395,11.2,15만원이상,2023,11,GGGA
연극,0,82133,35520,46613,18.6,0원,2023,11,AAAA
연극,1965799,151075,124078,26997,64.9,3만원미만,2023,11,AAAA
연극,702809,28290,19047,9243,10.0,3만원이상~5만원미만,2023,11,AAAA
연극,462628,14647,7932,6715,4.2,5만원이상~7만원미만,2023,11,AAAA
연극,363542,6693,4598,2095,2.4,7만원이상~10만원미만,2023,11,AAAA
연극,0,0,0,0,0.0,10만원이상~15만원미만,2023,11,AAAA
연극,0,0,0,0,0.0,15만원이상,2023,11,AAAA
대중음악,0,161450,86711,74739,8.4,0원,2023,12,CCCD
대중음악,494963,43886,33835,10051,3.3,3만원미만,2023,12,CCCD
대중음악,933754,35393,25884,9509,2.5,3만원이상~5만원미만,2023,12,CCCD
대중음악,1443031,35483,23308,12175,2.3,5만원이상~7만원미만,2023,12,CCCD
대중음악,4864843,116674,54333,62341,5.3,7만원이상~10만원미만,2023,12,CCCD
대중음악,57930482,751198,442103,309095,42.9,10만원이상~15만원미만,2023,12,CCCD
대중음악,58980947,638763,364865,273898,35.4,15만원이상,2023,12,CCCD
뮤지컬,0,365028,141520,223508,15.0,0원,2023,12,GGGA
뮤지컬,4094318,296623,228597,68026,24.3,3만원미만,2023,12,GGGA
뮤지컬,8769690,336056,225572,110484,23.9,3만원이상~5만원미만,2023,12,GGGA
뮤지컬,4662039,142859,79792,63067,8.5,5만원이상~7만원미만,2023,12,GGGA
뮤지컬,5111553,97015,61284,35731,6.5,7만원이상~10만원미만,2023,12,GGGA
뮤지컬,13636469,190694,108791,81903,11.5,10만원이상~15만원미만,2023,12,GGGA
뮤지컬,16229299,173958,97110,76848,10.3,15만원이상,2023,12,GGGA
연극,0,107421,36683,70738,12.6,0원,2023,12,AAAA
연극,2848370,191107,156206,34901,53.4,3만원미만,2023,12,AAAA
연극,2878863,111857,76894,34963,26.3,3만원이상~5만원미만,2023,12,AAAA
연극,933414,28183,15745,12438,5.4,5만원이상~7만원미만,2023,12,AAAA
연극,515135,9077,6637,2440,2.3,7만원이상~10만원미만,2023,12,AAAA
연극,19399,186,169,17,0.1,10만원이상~15만원미만,2023,12,AAAA
연극,31454,9,9,0,0.0,15만원이상,2023,12,AAAA
대중음악,0,43090,19475,23615,6.1,0원,2024,1,CCCD
대중음악,218672,20268,16493,3775,5.1,3만원미만,2024,1,CCCD
대중음악,130688,4892,3225,1667,1.0,3만원이상~5만원미만,2024,1,CCCD
대중음악,630647,16981,10331,6650,3.2,5만원이상~7만원미만,2024,1,CCCD
대중음악,1117123,24516,12813,11703,4.0,7만원이상~10만원미만,2024,1,CCCD
대중음악,21348313,270683,161623,109060,50.3,10만원이상~15만원미만,2024,1,CCCD
대중음악,15398641,155842,97687,58155,30.4,15만원이상,2024,1,CCCD
뮤지컬,0,329845,115876,213969,15.8,0원,2024,1,GGGA
뮤지컬,2836492,173118,136103,37015,18.6,3만원미만,2024,1,GGGA
뮤지컬,6091253,241519,158815,82704,21.7,3만원이상~5만원미만,2024,1,GGGA
뮤지컬,3690566,119030,63115,55915,8.6,5만원이상~7만원미만,2024,1,GGGA
뮤지컬,5602127,109496,67559,41937,9.2,7만원이상~10만원미만,2024,1,GGGA
뮤지컬,12349866,187363,97351,90012,13.3,10만원이상~15만원미만,2024,1,GGGA
뮤지컬,15549070,185121,92508,92613,12.7,15만원이상,2024,1,GGGA
연극,0,66587,19193,47394,8.7,0원,2024,1,AAAA
연극,2339593,152908,132319,20589,59.7,3만원미만,2024,1,AAAA
연극,1632684,65126,41330,23796,18.6,3만원이상~5만원미만,2024,1,AAAA
연극,1236367,34716,21073,13643,9.5,5만원이상~7만원미만,2024,1,AAAA
연극,606321,10877,7836,3041,3.5,7만원이상~10만원미만,2024,1,AAAA
연극,112,1,1,0,0.0,10만원이상~15만원미만,2024,1,AAAA
연극,800,1,1,0,0.0,15만원이상,2024,1,AAAA
대중음악,0,40390,20165,20225,9.0,0원,2024,2,CCCD
대중음악,128823,11072,8678,2394,3.9,3만원미만,2024,2,CCCD
대중음악,262847,11079,6740,4339,3.0,3만원이상~5만원미만,2024,2,CCCD
대중음악,536039,15776,8521,7255,3.8,5만원이상~7만원미만,2024,2,CCCD
대중음악,1005653,20472,10691,9781,4.8,7만원이상~10만원미만,2024,2,CCCD
대중음악,12791888,175451,97687,77764,43.4,10만원이상~15만원미만,2024,2,CCCD
대중음악,11588406,120542,72390,48152,32.2,15만원이상,2024,2,CCCD
뮤지컬,0,229640,82847,146793,12.3,0원,2024,2,GGGA
뮤지컬,2282461,152910,120310,32600,17.9,3만원미만,2024,2,GGGA
뮤지컬,6337217,240333,164337,75996,24.4,3만원이상~5만원미만,2024,2,GGGA
뮤지컬,3270396,98496,56303,42193,8.4,5만원이상~7만원미만,2024,2,GGGA
뮤지컬,5605224,110183,67930,42253,10.1,7만원이상~10만원미만,2024,2,GGGA
뮤지컬,12485491,184246,98556,85690,14.7,10만원이상~15만원미만,2024,2,GGGA
뮤지컬,13800645,167100,82661,84439,12.3,15만원이상,2024,2,GGGA
연극,0,63908,18095,45813,8.7,0원,2024,2,AAAA
연극,2031557,132516,114733,17783,55.0,3만원미만,2024,2,AAAA
연극,1837604,76502,46022,30480,22.0,3만원이상~5만원미만,2024,2,AAAA
연극,1376327,42899,23927,18972,11.5,5만원이상~7만원미만,2024,2,AAAA
연극,482886,8842,6004,2838,2.9,7만원이상~10만원미만,2024,2,AAAA
연극,100,1,1,0,0.0,10만원이상~15만원미만,2024,2,AAAA
연극,0,0,0,0,0.0,15만원이상,2024,2,AAAA
대중음악,0,84875,34704,50171,8.2,0원,2024,3,CCCD
대중음악,222422,19298,15192,4106,3.6,3만원미만,2024,3,CCCD
대중음악,272268,10641,7241,3400,1.7,3만원이상~5만원미만,2024,3,CCCD
대중음악,469533,14713,7796,6917,1.8,5만원이상~7만원미만,2024,3,CCCD
대중음악,3788088,79918,41676,38242,9.8,7만원이상~10만원미만,2024,3,CCCD
대중음악,23411052,301294,176598,124696,41.5,10만원이상~15만원미만,2024,3,CCCD
대중음악,23932418,216792,142143,74649,33.4,15만원이상,2024,3,CCCD
뮤지컬,0,137169,70080,67089,11.8,0원,2024,3,GGGA
뮤지컬,2173197,144182,114078,30104,19.3,3만원미만,2024,3,GGGA
뮤지컬,6923684,260034,179287,80747,30.3,3만원이상~5만원미만,2024,3,GGGA
뮤지컬,2557745,80652,44152,36500,7.5,5만원이상~7만원미만,2024,3,GGGA
뮤지컬,4336198,95992,51251,44741,8.7,7만원이상~10만원미만,2024,3,GGGA
뮤지컬,8938637,140275,71496,68779,12.1,10만원이상~15만원미만,2024,3,GGGA
뮤지컬,10226674,132506,61445,71061,10.4,15만원이상,2024,3,GGGA
연극,0,62641,22551,40090,10.4,0원,2024,3,AAAA
연극,2150027,143722,121182,22540,55.9,3만원미만,2024,3,AAAA
연극,1933658,81950,48964,32986,22.6,3만원이상~5만원미만,2024,3,AAAA
연극,1129645,35237,20043,15194,9.2,5만원이상~7만원미만,2024,3,AAAA
연극,339229,6253,4237,2016,2.0,7만원이상~10만원미만,2024,3,AAAA
연극,0,0,0,0,0.0,10만원이상~15만원미만,2024,3,AAAA
연극,2200,4,4,0,0.0,15만원이상,2024,3,AAAA
대중음악,0,50171,23059,27112,6.0,0원,2024,4,CCCD
대중음악,171434,15367,11170,4197,2.9,3만원미만,2024,4,CCCD
대중음악,229563,9773,6280,3493,1.6,3만원이상~5만원미만,2024,4,CCCD
대중음악,869460,24329,13649,10680,3.6,5만원이상~7만원미만,2024,4,CCCD
대중음악,2377505,48859,25823,23036,6.7,7만원이상~10만원미만,2024,4,CCCD
대중음악,21342373,268077,168507,99570,43.9,10만원이상~15만원미만,2024,4,CCCD
대중음악,21573289,199230,135488,63742,35.3,15만원이상,2024,4,CCCD
뮤지컬,0,177772,61329,116443,11.3,0원,2024,4,GGGA
뮤지컬,1731298,136088,100519,35569,18.5,3만원미만,2024,4,GGGA
뮤지컬,6738489,250697,172958,77739,31.8,3만원이상~5만원미만,2024,4,GGGA
뮤지컬,2300156,70945,39228,31717,7.2,5만원이상~7만원미만,2024,4,GGGA
뮤지컬,3182109,71215,37859,33356,7.0,7만원이상~10만원미만,2024,4,GGGA
뮤지컬,11198926,184525,87833,96692,16.1,10만원이상~15만원미만,2024,4,GGGA
뮤지컬,7269982,100407,44757,55650,8.2,15만원이상,2024,4,GGGA
연극,0,66583,24750,41833,13.0,0원,2024,4,AAAA
연극,1691442,114586,94144,20442,49.3,3만원미만,2024,4,AAAA
연극,1785274,74244,46258,27986,24.2,3만원이상~5만원미만,2024,4,AAAA
연극,1220734,36833,21683,15150,11.3,5만원이상~7만원미만,2024,4,AAAA
연극,358463,6486,4319,2167,2.3,7만원이상~10만원미만,2024,4,AAAA
연극,1070,10,10,0,0.0,10만원이상~15만원미만,2024,4,AAAA
연극,4014,4,3,1,0.0,15만원이상,2024,4,AAAA
대중음악,0,123460,68955,54505,10.4,0원,2024,5,CCCD
대중음악,277335,30888,25238,5650,3.8,3만원미만,2024,5,CCCD
대중음악,471676,17511,12248,5263,1.8,3만원이상~5만원미만,2024,5,CCCD
대중음악,1441405,33575,21774,11801,3.3,5만원이상~7만원미만,2024,5,CCCD
대중음악,1839228,36792,21768,15024,3.3,7만원이상~10만원미만,2024,5,CCCD
대중음악,24303431,297486,191649,105837,28.8,10만원이상~15만원미만,2024,5,CCCD
대중음악,54241791,433817,324422,109395,48.7,15만원이상,2024,5,CCCD
뮤지컬,0,198615,92394,106221,14.0,0원,2024,5,GGGA
뮤지컬,2668204,197251,153884,43367,23.4,3만원미만,2024,5,GGGA
뮤지컬,8226327,313016,211846,101170,32.1,3만원이상~5만원미만,2024,5,GGGA
뮤지컬,3164398,87888,54412,33476,8.3,5만원이상~7만원미만,2024,5,GGGA
뮤지컬,3131002,70582,37397,33185,5.7,7만원이상~10만원미만,2024,5,GGGA
뮤지컬,9348920,153394,73627,79767,11.2,10만원이상~15만원미만,2024,5,GGGA
뮤지컬,5692586,84147,35545,48602,5.4,15만원이상,2024,5,GGGA
연극,0,79786,27886,51900,12.9,0원,2024,5,AAAA
연극,2331754,158670,133127,25543,61.5,3만원미만,2024,5,AAAA
연극,1503417,59756,39314,20442,18.2,3만원이상~5만원미만,2024,5,AAAA
연극,744743,24405,12762,11643,5.9,5만원이상~7만원미만,2024,5,AAAA
연극,289756,4871,3445,1426,1.6,7만원이상~10만원미만,2024,5,AAAA
연극,3375,32,25,7,0.0,10만원이상~15만원미만,2024,5,AAAA
연극,24555,9,5,4,0.0,15만원이상,2024,5,AAAA
대중음악,0,115345,65128,50217,12.2,0원,2024,6,CCCD
대중음악,312431,30848,20789,10059,3.9,3만원미만,2024,6,CCCD
대중음악,470814,20926,12488,8438,2.3,3만원이상~5만원미만,2024,6,CCCD
대중음악,525800,16321,9100,7221,1.7,5만원이상~7만원미만,2024,6,CCCD
대중음악,3887592,70643,43716,26927,8.2,7만원이상~10만원미만,2024,6,CCCD
대중음악,28011896,364271,218974,145297,41.1,10만원이상~15만원미만,2024,6,CCCD
대중음악,27627527,267602,162964,104638,30.6,15만원이상,2024,6,CCCD
뮤지컬,0,157181,81771,75410,12.9,0원,2024,6,GGGA
뮤지컬,2032487,158287,123765,34522,19.5,3만원미만,2024,6,GGGA
뮤지컬,7114303,269320,182425,86895,28.7,3만원이상~5만원미만,2024,6,GGGA
뮤지컬,3353964,92325,57702,34623,9.1,5만원이상~7만원미만,2024,6,GGGA
뮤지컬,3122292,66897,37639,29258,5.9,7만원이상~10만원미만,2024,6,GGGA
뮤지컬,12850105,194706,101292,93414,16.0,10만원이상~15만원미만,2024,6,GGGA
뮤지컬,8136922,99869,50545,49324,8.0,15만원이상,2024,6,GGGA
연극,0,104984,47090,57894,18.2,0원,2024,6,AAAA
연극,2295517,154457,129252,25205,49.8,3만원미만,2024,6,AAAA
연극,1513859,60540,39158,21382,15.1,3만원이상~5만원미만,2024,6,AAAA
연극,1122788,33683,19103,14580,7.4,5만원이상~7만원미만,2024,6,AAAA
연극,1457499,28622,17458,11164,6.7,7만원이상~10만원미만,2024,6,AAAA
연극,798394,12798,7236,5562,2.8,10만원이상~15만원미만,2024,6,AAAA
연극,15399,250,72,178,0.0,15만원이상,2024,6,AAAA
대중음악,0,174366,84620,89746,16.2,0원,2024,7,CCCD
대중음악,232466,20704,15371,5333,2.9,3만원미만,2024,7,CCCD
대중음악,339323,13854,9318,4536,1.8,3만원이상~5만원미만,2024,7,CCCD
대중음악,473285,12457,7844,4613,1.5,5만원이상~7만원미만,2024,7,CCCD
대중음악,2766547,51185,30212,20973,5.8,7만원이상~10만원미만,2024,7,CCCD
대중음악,19944968,287878,153793,134085,29.4,10만원이상~15만원미만,2024,7,CCCD
대중음악,36542772,353714,221367,132347,42.4,15만원이상,2024,7,CCCD
뮤지컬,0,243609,89323,154286,12.8,0원,2024,7,GGGA
뮤지컬,2382283,171306,134558,36748,19.3,3만원미만,2024,7,GGGA
뮤지컬,7658331,291440,194335,97105,27.8,3만원이상~5만원미만,2024,7,GGGA
뮤지컬,4182058,117672,71950,45722,10.3,5만원이상~7만원미만,2024,7,GGGA
뮤지컬,4111548,84380,49730,34650,7.1,7만원이상~10만원미만,2024,7,GGGA
뮤지컬,12435568,175728,98987,76741,14.2,10만원이상~15만원미만,2024,7,GGGA
뮤지컬,9708881,115499,60002,55497,8.6,15만원이상,2024,7,GGGA
연극,0,114445,50488,63957,17.0,0원,2024,7,AAAA
연극,2567676,182913,154452,28461,52.0,3만원미만,2024,7,AAAA
연극,1901671,75309,49131,26178,16.5,3만원이상~5만원미만,2024,7,AAAA
연극,1127129,33742,19281,14461,6.5,5만원이상~7만원미만,2024,7,AAAA
연극,1502113,31458,18160,13298,6.1,7만원이상~10만원미만,2024,7,AAAA
연극,629079,10196,5603,4593,1.9,10만원이상~15만원미만,2024,7,AAAA
연극,19890,651,123,528,0.0,15만원이상,2024,7,AAAA
대중음악,0,113560,50773,62787,7.8,0원,2024,8,CCCD
대중음악,295515,25916,20034,5882,3.1,3만원미만,2024,8,CCCD
대중음악,414633,16373,10625,5748,1.6,3만원이상~5만원미만,2024,8,CCCD
대중음악,815479,23041,13391,9650,2.0,5만원이상~7만원미만,2024,8,CCCD
대중음악,3895237,92821,44549,48272,6.8,7만원이상~10만원미만,2024,8,CCCD
대중음악,18392290,265449,146578,118871,22.4,10만원이상~15만원미만,2024,8,CCCD
대중음악,61652755,633141,369438,263703,56.4,15만원이상,2024,8,CCCD
뮤지컬,0,256929,90004,166925,11.4,0원,2024,8,GGGA
뮤지컬,2688533,189297,149097,40200,18.9,3만원미만,2024,8,GGGA
뮤지컬,10143977,380892,260886,120006,33.1,3만원이상~5만원미만,2024,8,GGGA
뮤지컬,4297628,125678,73284,52394,9.3,5만원이상~7만원미만,2024,8,GGGA
뮤지컬,4167967,86895,50300,36595,6.4,7만원이상~10만원미만,2024,8,GGGA
뮤지컬,11918878,169170,93540,75630,11.9,10만원이상~15만원미만,2024,8,GGGA
뮤지컬,11714210,143914,71990,71924,9.1,15만원이상,2024,8,GGGA
연극,0,93872,39087,54785,12.6,0원,2024,8,AAAA
연극,2973537,206571,173853,32718,55.9,3만원미만,2024,8,AAAA
연극,1821342,71902,46707,25195,15.0,3만원이상~5만원미만,2024,8,AAAA
연극,1221209,34906,20623,14283,6.6,5만원이상~7만원미만,2024,8,AAAA
연극,2236655,50433,25968,24465,8.4,7만원이상~10만원미만,2024,8,AAAA
연극,523704,9142,4679,4463,1.5,10만원이상~15만원미만,2024,8,AAAA
연극,7119,4,4,0,0.0,15만원이상,2024,8,AAAA
대중음악,0,106278,70132,36146,11.9,0원,2024,9,CCCD
대중음악,522992,43922,30876,13046,5.2,3만원미만,2024,9,CCCD
대중음악,307241,13120,8489,4631,1.4,3만원이상~5만원미만,2024,9,CCCD
대중음악,572719,15964,10060,5904,1.7,5만원이상~7만원미만,2024,9,CCCD
대중음악,3065833,56150,33977,22173,5.8,7만원이상~10만원미만,2024,9,CCCD
대중음악,26482565,317864,205695,112169,34.9,10만원이상~15만원미만,2024,9,CCCD
대중음악,38002939,375855,230809,145046,39.1,15만원이상,2024,9,CCCD
뮤지컬,0,124974,50065,74909,9.4,0원,2024,9,GGGA
뮤지컬,1263719,99797,77657,22140,14.6,3만원미만,2024,9,GGGA
뮤지컬,6378759,242186,160950,81236,30.2,3만원이상~5만원미만,2024,9,GGGA
뮤지컬,3059142,95090,53140,41950,10.0,5만원이상~7만원미만,2024,9,GGGA
뮤지컬,3776541,80395,45313,35082,8.5,7만원이상~10만원미만,2024,9,GGGA
뮤지컬,9307307,138289,73254,65035,13.7,10만원이상~15만원미만,2024,9,GGGA
뮤지컬,11561345,145525,72649,72876,13.6,15만원이상,2024,9,GGGA
연극,0,62704,24332,38372,12.6,0원,2024,9,AAAA
연극,1987460,144216,120295,23921,62.4,3만원미만,2024,9,AAAA
연극,1042110,39934,26123,13811,13.6,3만원이상~5만원미만,2024,9,AAAA
연극,612864,18354,10445,7909,5.4,5만원이상~7만원미만,2024,9,AAAA
연극,910934,22971,11059,11912,5.7,7만원이상~10만원미만,2024,9,AAAA
연극,71046,1423,591,832,0.3,10만원이상~15만원미만,2024,9,AAAA
연극,0,5,0,6,0.0,15만원이상,2024,9,AAAA
대중음악,0,108024,73940,34084,13.9,0원,2024,10,CCCD
대중음악,704222,99705,51086,48619,9.6,3만원미만,2024,10,CCCD
대중음악,718885,28405,19299,9106,3.6,3만원이상~5만원미만,2024,10,CCCD
대중음악,700767,20487,12188,8299,2.3,5만원이상~7만원미만,2024,10,CCCD
대중음악,3377035,75570,36160,39410,6.8,7만원이상~10만원미만,2024,10,CCCD
대중음악,24335485,324052,193963,130089,36.5,10만원이상~15만원미만,2024,10,CCCD
대중음악,24188047,215708,144271,71437,27.2,15만원이상,2024,10,CCCD
뮤지컬,0,155070,65173,89897,12.0,0원,2024,10,GGGA
뮤지컬,1957103,148197,112017,36180,20.7,3만원미만,2024,10,GGGA
뮤지컬,6125949,243881,157636,86245,29.1,3만원이상~5만원미만,2024,10,GGGA
뮤지컬,3024679,91655,53421,38234,9.9,5만원이상~7만원미만,2024,10,GGGA
뮤지컬,3752736,76396,45167,31229,8.3,7만원이상~10만원미만,2024,10,GGGA
뮤지컬,6760949,103433,54457,48976,10.0,10만원이상~15만원미만,2024,10,GGGA
뮤지컬,8611443,93210,54440,38770,10.0,15만원이상,2024,10,GGGA
연극,0,87885,34278,53607,15.4,0원,2024,10,AAAA
연극,2230644,160264,131503,28761,59.2,3만원미만,2024,10,AAAA
연극,1535780,60885,38688,22197,17.4,3만원이상~5만원미만,2024,10,AAAA
연극,537816,21131,9295,11836,4.2,5만원이상~7만원미만,2024,10,AAAA
연극,456546,8261,5586,2675,2.5,7만원이상~10만원미만,2024,10,AAAA
연극,274930,3437,2743,694,1.2,10만원이상~15만원미만,2024,10,AAAA
연극,2773,11,11,0,0.0,15만원이상,2024,10,AAAA
대중음악,0,90073,57371,32702,10.6,0원,2024,11,CCCD
대중음악,445325,60434,33877,26557,6.3,3만원미만,2024,11,CCCD
대중음악,537120,18265,13089,5176,2.4,3만원이상~5만원미만,2024,11,CCCD
대중음악,594729,17360,9949,7411,1.8,5만원이상~7만원미만,2024,11,CCCD
대중음악,2846884,77667,31530,46137,5.8,7만원이상~10만원미만,2024,11,CCCD
대중음악,21223163,306686,163054,143632,30.2,10만원이상~15만원미만,2024,11,CCCD
대중음악,38247236,370610,231308,139302,42.8,15만원이상,2024,11,CCCD
뮤지컬,0,162253,78760,83493,13.6,0원,2024,11,GGGA
뮤지컬,1888315,148164,113819,34345,19.7,3만원미만,2024,11,GGGA
뮤지컬,6829966,272905,174194,98711,30.1,3만원이상~5만원미만,2024,11,GGGA
뮤지컬,2889950,86031,50931,35100,8.8,5만원이상~7만원미만,2024,11,GGGA
뮤지컬,3883527,77284,47878,29406,8.3,7만원이상~10만원미만,2024,11,GGGA
뮤지컬,8476344,121589,67512,54077,11.7,10만원이상~15만원미만,2024,11,GGGA
뮤지컬,7452771,78281,45480,32801,7.9,15만원이상,2024,11,GGGA
연극,0,76683,31619,45064,14.2,0원,2024,11,AAAA
연극,2069339,149228,123448,25780,55.4,3만원미만,2024,11,AAAA
연극,1506173,62560,38754,23806,17.4,3만원이상~5만원미만,2024,11,AAAA
연극,996676,33051,17014,16037,7.6,5만원이상~7만원미만,2024,11,AAAA
연극,673302,11958,8285,3673,3.7,7만원이상~10만원미만,2024,11,AAAA
연극,396558,4853,3957,896,1.8,10만원이상~15만원미만,2024,11,AAAA
연극,2982,11,7,4,0.0,15만원이상,2024,11,AAAA
대중음악,0,172342,80177,92165,8.2,0원,2024,12,CCCD
대중음악,453761,40374,30135,10239,3.1,3만원미만,2024,12,CCCD
대중음악,743006,31109,19779,11330,2.0,3만원이상~5만원미만,2024,12,CCCD
